src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,Label_multi,Label_binary,Attack_Type
192.168.10.10,192.168.30.10,41588,80,6,2025-09-19 03:23:10,0.001273,2711704.634721131,19638.648860958365,10212.09740769835,9426.551453260015,13,12,1314,2138,271,68,101.07692307692308,72.52952877538016,537,68,178.16666666666666,173.7147246365591,537,68,138.08,136.7613746640476,18703.6736,260,240,20,2,5.304166666666666e-05,0.000535,0.0,0.0001334355272427,0.001255,0.00059,0.0,0.0001045833333333,0.0001965644331736,0.0012309999999999,0.000535,2e-06,0.000111909090909,0.0001870777449207,2,4,0,0,4,5,0,6,22,0,0,0.9230769230769232,138.08,42340,43440,0,0,0,0,0,0,0,0,0.0,0.0,1306.0,4.0,0.0,16743589.743589744,101.07692307692308,178.16666666666666,0,13,12,1314,2138,ad_udp,1,ad_udp
192.168.10.10,192.168.30.10,41600,80,6,2025-09-19 03:23:10,0.001133,3007943.512797882,22065.31332744925,11473.96293027361,10591.350397175642,13,12,1270,2138,249,68,97.6923076923077,64.60100572613712,537,68,178.16666666666666,173.7147246365591,537,68,136.32,135.1718077115195,18271.4176,260,240,20,2,4.7208333333333327e-05,0.000516,0.0,0.0001200687230876,0.001117,0.000562,0.0,9.308333333333332e-05,0.0001761526129682,0.001103,0.000516,2e-06,0.0001002727272727,0.0001677883357681,2,4,0,0,4,5,0,6,22,0,0,0.9230769230769232,136.32,42340,43440,0,0,0,0,0,0,0,0,0.0,0.0,1306.0,4.0,0.0,19205882.352941178,97.6923076923077,178.16666666666666,0,13,12,1270,2138,ad_udp,1,ad_udp
192.168.10.10,192.168.30.10,41608,80,6,2025-09-19 03:23:10,0.001133,3004413.06266549,22065.31332744925,11473.96293027361,10591.350397175642,13,12,1266,2138,247,68,97.3846153846154,63.88034302390738,537,68,178.16666666666666,173.7147246365591,537,68,136.16,135.03945497520343,18235.654400000003,260,240,20,2,4.7208333333333327e-05,0.000439,0.0,0.0001178211848405,0.001116,0.000482,0.0,9.3e-05,0.0001735693905426,0.001102,0.000463,2e-06,0.0001001818181818,0.0001658410072009,2,4,0,0,4,5,0,6,22,0,0,0.9230769230769232,136.16,42340,43440,0,0,0,0,0,0,0,0,0.0,0.0,1306.0,4.0,0.0,17648648.64864865,97.3846153846154,178.16666666666666,0,13,12,1266,2138,ad_udp,1,ad_udp
192.168.10.10,192.168.30.10,41612,80,6,2025-09-19 03:23:10,0.000908,3753303.964757709,27533.03964757709,14317.180616740088,13215.859030837006,13,12,1270,2138,249,68,97.6923076923077,64.60100572613712,537,68,178.16666666666666,173.7147246365591,537,68,136.32,135.1718077115195,18271.4176,260,240,20,2,3.7833333333333336e-05,0.000351,0.0,9.371128830378738e-05,0.0008929999999999,0.000394,0.0,7.441666666666667e-05,0.0001391081463785,0.000889,0.000363,2e-06,8.081818181818182e-05,0.0001320088276537,2,4,0,0,4,5,0,6,22,0,0,0.9230769230769232,136.32,42340,43440,0,0,0,0,0,0,0,0,0.0,0.0,1306.0,4.0,0.0,20406250.0,97.6923076923077,178.16666666666666,0,13,12,1270,2138,ad_udp,1,ad_udp
192.168.10.10,192.168.30.10,41622,80,6,2025-09-19 03:23:10,0.00078,4476923.076923077,32051.28205128205,16666.666666666668,15384.615384615385,13,12,1354,2138,291,68,104.15384615384616,79.73884889856788,537,68,178.16666666666666,173.7147246365591,537,68,139.68,138.4140802086262,19158.4576,260,240,20,2,3.2500000000000004e-05,0.000297,0.0,7.74408376332109e-05,0.000765,0.000324,0.0,6.374999999999999e-05,0.0001163615951821,0.000761,0.000318,2e-06,6.918181818181818e-05,0.0001098865681111,2,4,0,0,4,5,0,6,22,0,0,0.9230769230769232,139.68,42340,43440,0,0,0,0,0,0,0,0,0.0,0.0,1306.0,4.0,0.0,21409836.065573767,104.15384615384616,178.16666666666666,0,13,12,1354,2138,ad_udp,1,ad_udp
192.168.10.10,192.168.30.10,41626,80,6,2025-09-19 03:23:10,0.000746,4680965.147453083,33512.06434316354,17426.27345844504,16085.790884718495,13,12,1354,2138,291,68,104.15384615384616,79.73884889856788,537,68,178.16666666666666,173.7147246365591,537,68,139.68,138.4140802086262,19158.4576,260,240,20,2,3.108333333333334e-05,0.000284,0.0,7.327511893921126e-05,0.000732,0.000311,0.0,6.100000000000001e-05,0.000110275412793,0.000727,0.000305,2e-06,6.609090909090909e-05,0.0001042692794864,2,4,0,0,4,5,0,6,22,0,0,0.9230769230769232,139.68,42340,43440,0,0,0,0,0,0,0,0,0.0,0.0,1306.0,4.0,0.0,21766666.666666664,104.15384615384616,178.16666666666666,0,13,12,1354,2138,ad_udp,1,ad_udp
192.168.10.10,192.168.30.10,41634,80,6,2025-09-19 03:23:10,0.000826,11000000.0,35108.9588377724,18159.806295399518,16949.15254237288,15,14,6730,2356,2661,68,448.6666666666667,871.737090845374,565,68,168.28571428571428,175.45102229536823,2661,68,313.3103448275862,653.877458911297,427555.731272295,300,280,20,4,2.95e-05,0.000315,0.0,7.330050672208403e-05,0.000811,0.000343,0.0,5.7928571428571424e-05,0.0001107851616454,0.000802,0.000337,2e-06,6.16923076923077e-05,0.0001050050435531,4,4,0,0,4,5,0,8,26,0,0,0.9333333333333332,313.3103448275862,42340,43440,0,0,0,0,0,0,0,0,5686.0,4.0,1388.0,4.0,183419354.83870968,22031746.031746034,448.6666666666667,168.28571428571428,0,15,14,6730,2356,ad_udp,1,ad_udp
192.168.10.10,192.168.30.10,41642,80,6,2025-09-19 03:23:11,0.000871,3965556.8312284728,28702.64064293915,14925.373134328358,13777.267508610792,13,12,1316,2138,272,68,101.23076923076924,72.88996327041284,537,68,178.16666666666666,173.7147246365591,537,68,138.16,136.83937445048485,18725.0144,260,240,20,2,3.629166666666667e-05,0.000312,0.0,8.256990935295711e-05,0.000855,0.000364,0.0,7.125000000000001e-05,0.0001252817657655,0.000852,0.000323,1e-06,7.745454545454544e-05,0.0001168436123716,2,4,0,0,4,5,0,6,22,0,0,0.9230769230769232,138.16,42340,43440,0,0,0,0,0,0,0,0,0.0,0.0,1306.0,4.0,0.0,12092592.592592591,101.23076923076924,178.16666666666666,0,13,12,1316,2138,ad_udp,1,ad_udp
192.168.10.10,192.168.30.10,41656,80,6,2025-09-19 03:23:11,0.000818,9689486.552567236,35452.322738386305,18337.40831295844,17114.914425427873,15,14,5570,2356,2081,68,371.3333333333333,675.7397592433216,565,68,168.28571428571428,175.45102229536823,2081,68,273.3103448275862,511.2147874020291,261340.5588585018,300,280,20,4,2.921428571428571e-05,0.000334,0.0,7.21191262242336e-05,0.000802,0.000362,0.0,5.728571428571429e-05,0.0001079625785508,0.0008,0.000357,2e-06,6.153846153846154e-05,0.00010415197135,4,4,0,0,4,5,0,8,26,0,0,0.9333333333333332,273.3103448275862,42340,43440,0,0,0,0,0,0,0,0,4526.0,4.0,1388.0,4.0,146000000.0,22387096.774193548,371.3333333333333,168.28571428571428,0,15,14,5570,2356,ad_udp,1,ad_udp
192.168.10.10,192.168.30.10,41660,80,6,2025-09-19 03:23:11,0.000803,10679950.186799502,36114.57036114571,18679.950186799502,17434.6201743462,15,14,6220,2356,2387,68,414.6666666666667,778.7926267984024,565,68,168.28571428571428,175.45102229536823,2387,68,295.7241379310345,586.2890246728512,343734.8204518431,300,280,20,4,2.8678571428571428e-05,0.000339,0.0,7.387637045933496e-05,0.000788,0.000365,0.0,5.628571428571429e-05,0.0001103374231109,0.000784,0.000362,1e-06,6.0307692307692304e-05,0.0001067040368462,4,4,0,0,4,5,0,8,26,0,0,0.9333333333333332,295.7241379310345,42340,43440,0,0,0,0,0,0,0,0,5176.0,4.0,1388.0,4.0,199076923.07692307,23133333.333333332,414.6666666666667,168.28571428571428,0,15,14,6220,2356,ad_udp,1,ad_udp
